ProjectID,Date,EmployeeID,StoryID,Hours
16478920,3/16/2023,147853,633,5.6
16478920,3/16/2023,141023,915,4.9
16478920,3/16/2023,245984,528,5.2
16478920,3/16/2023,345789,596,6.8
16478920,3/16/2023,476254,92,3.6
16478920,3/16/2023,741354,165,3.6
16478920,3/16/2023,632148,183,3.7
16478920,3/16/2023,258741,353,7
16478920,3/16/2023,963258,729,4.2
16478920,3/16/2023,789654,416,4.1
16478920,3/16/2023,654123,529,3.4
16478920,3/16/2023,123654,541,3.4
16478920,3/16/2023,456987,343,7.6
16478920,3/16/2023,547812,440,6.5
16478920,3/16/2023,982147,317,4.8
16478920,3/16/2023,854187,55,2.2
16478920,3/16/2023,683192,607,5.5
16478920,3/16/2023,885962,922,4.8
16478920,3/17/2023,125689,413,2.7
16478920,3/17/2023,127843,747,3.4
16478920,3/17/2023,123491,30,7.2
16478920,3/17/2023,125729,23,7.8
16478920,3/17/2023,127841,790,3.4
16478920,3/17/2023,126234,956,6.9
16478920,3/17/2023,164945,400,3.3
16478920,3/17/2023,134875,988,7.7
16478920,3/17/2023,147853,304,5.1
16478920,3/17/2023,141023,217,5.5
16478920,3/17/2023,245984,260,5.8
16478920,3/17/2023,345789,829,3.5
16478920,3/17/2023,476254,222,2.5
16478920,3/17/2023,741354,259,3.2
16478920,3/17/2023,632148,119,3.4
16478920,3/17/2023,258741,857,5.7
16478920,3/17/2023,963258,725,2.8
16478920,3/17/2023,789654,622,3.7
16478920,3/17/2023,654123,176,3.9
16478920,3/17/2023,123654,725,6.5
16478920,3/17/2023,456987,762,7.8
16478920,3/17/2023,547812,783,4.1
16478920,3/17/2023,982147,391,4.8
16478920,3/17/2023,854187,408,3.4
16478920,3/17/2023,683192,652,6.9
16478920,3/17/2023,885962,265,3.2
16478920,3/20/2023,125689,728,5
16478920,3/20/2023,127843,635,4.2
16478920,3/20/2023,123491,581,2.7
16478920,3/20/2023,125729,508,3.5
16478920,3/20/2023,127841,27,3.5
16478920,3/20/2023,126234,529,2.5
16478920,3/20/2023,164945,232,5.1
16478920,3/20/2023,134875,267,2.2
16478920,3/20/2023,147853,964,3.8
16478920,3/20/2023,141023,277,5.3
16478920,3/20/2023,245984,106,6.5
16478920,3/20/2023,345789,630,2.1
16478920,3/20/2023,476254,220,6.7
16478920,3/20/2023,741354,290,7.4
16478920,3/20/2023,632148,263,2.8
16478920,3/20/2023,258741,792,2.8
16478920,3/20/2023,963258,216,4.4
16478920,3/20/2023,789654,890,4.5
16478920,3/20/2023,654123,480,2.1
16478920,3/20/2023,123654,83,3
16478920,3/20/2023,456987,480,5.6
16478920,3/20/2023,547812,106,2.5
16478920,3/20/2023,982147,948,7.8
16478920,3/20/2023,854187,627,4.6
16478920,3/20/2023,683192,882,7.7
16478920,3/20/2023,885962,503,6.3
16478920,3/21/2023,125689,58,2.7
16478920,3/21/2023,127843,32,4.1
16478920,3/21/2023,123491,179,3.7
16478920,3/21/2023,125729,798,7.8
16478920,3/21/2023,127841,580,3.5
16478920,3/21/2023,126234,394,6.5
16478920,3/21/2023,164945,525,6
16478920,3/21/2023,134875,785,5
16478920,3/21/2023,147853,948,7.2
16478920,3/21/2023,141023,251,2.6
16478920,3/21/2023,245984,519,2.4
16478920,3/21/2023,345789,573,4.1
16478920,3/21/2023,476254,124,2.5
16478920,3/21/2023,741354,597,3.4
16478920,3/21/2023,632148,430,2
16478920,3/21/2023,258741,3,3.2
16478920,3/21/2023,963258,670,4.3
16478920,3/21/2023,789654,511,7.2
16478920,3/21/2023,654123,434,2.7
16478920,3/21/2023,123654,957,3.6
16478920,3/21/2023,456987,182,7.9
16478920,3/21/2023,547812,505,3
16478920,3/21/2023,982147,294,2.6
16478920,3/21/2023,854187,910,4.7
16478920,3/21/2023,683192,776,5.7
16478920,3/21/2023,885962,23,2.3
16478920,3/22/2023,125689,484,6.8
16478920,3/22/2023,127843,497,7
16478920,3/22/2023,123491,475,3.8
16478920,3/22/2023,125729,477,2.4
16478920,3/22/2023,127841,22,8
16478920,3/22/2023,126234,605,2.8
16478920,3/22/2023,164945,652,2.4
16478920,3/22/2023,134875,650,3.8
16478920,3/22/2023,147853,494,3.3
16478920,3/22/2023,141023,658,6.5
16478920,3/22/2023,245984,292,2.4
16478920,3/22/2023,345789,817,3.7
16478920,3/22/2023,476254,494,7.4
16478920,3/22/2023,741354,962,4.5
16478920,3/22/2023,632148,104,2.6
16478920,3/22/2023,258741,259,7.1
16478920,3/22/2023,963258,517,7.8
16478920,3/22/2023,789654,519,5.5
16478920,3/22/2023,654123,166,7.8
16478920,3/22/2023,123654,38,2.7
16478920,3/22/2023,456987,312,3.6
16478920,3/22/2023,547812,742,6.8
16478920,3/22/2023,982147,802,6.3
16478920,3/22/2023,854187,770,2.5
16478920,3/22/2023,683192,110,7.7
16478920,3/22/2023,885962,446,7.4
16478920,3/23/2023,125689,643,2.7
16478920,3/23/2023,127843,440,3.1
16478920,3/23/2023,123491,183,2.7
16478920,3/23/2023,125729,406,2.1
16478920,3/23/2023,127841,93,4.6
16478920,3/23/2023,126234,188,2.2
16478920,3/23/2023,164945,781,5.5
16478920,3/23/2023,134875,662,5.7
16478920,3/23/2023,147853,583,5.8
16478920,3/23/2023,141023,129,4.4
16478920,3/23/2023,245984,263,6.1
16478920,3/23/2023,345789,855,2.1
16478920,3/23/2023,476254,967,2.7
16478920,3/23/2023,741354,723,7.6
16478920,3/23/2023,632148,2,3.8
16478920,3/23/2023,258741,103,5.4
16478920,3/23/2023,963258,350,3.5
16478920,3/23/2023,789654,343,5
16478920,3/23/2023,654123,102,6.9
16478920,3/23/2023,123654,761,2.3
16478920,3/23/2023,456987,944,6.6
16478920,3/23/2023,547812,714,3.4
16478920,3/23/2023,982147,530,3.5
16478920,3/23/2023,854187,268,6.3
16478920,3/23/2023,683192,3,2.3
16478920,3/23/2023,885962,131,4.8
16478920,3/24/2023,125689,681,3.7
16478920,3/24/2023,127843,927,5.2
16478920,3/24/2023,123491,123,6.7
16478920,3/24/2023,125729,624,4.2
16478920,3/24/2023,127841,305,4.7
16478920,3/24/2023,126234,996,8
16478920,3/24/2023,164945,585,7.3
16478920,3/24/2023,134875,327,3.5
16478920,3/24/2023,147853,809,3.5
16478920,3/24/2023,141023,700,3.8
16478920,3/24/2023,245984,416,2.9
16478920,3/24/2023,345789,727,7.8
16478920,3/24/2023,476254,951,4.9
16478920,3/24/2023,741354,978,4.2
16478920,3/24/2023,632148,959,2.6
16478920,3/24/2023,258741,130,4.5
16478920,3/24/2023,963258,97,4.7
16478920,3/24/2023,789654,780,3.8
16478920,3/24/2023,654123,484,3.4
16478920,3/24/2023,123654,715,7.9
16478920,3/24/2023,456987,121,3
16478920,3/24/2023,547812,302,2
16478920,3/24/2023,982147,349,7.3
16478920,3/24/2023,854187,440,3.7
16478920,3/24/2023,683192,10,5.8
16478920,3/24/2023,885962,319,6.9
16478920,3/27/2023,125689,336,3.8
16478920,3/27/2023,127843,39,4.6
16478920,3/27/2023,123491,795,2.4
16478920,3/27/2023,125729,370,3.6
16478920,3/27/2023,127841,745,2.5
16478920,3/27/2023,126234,460,7
16478920,3/27/2023,164945,97,6.1
16478920,3/27/2023,134875,378,6.1
16478920,3/27/2023,147853,50,7.7
16478920,3/27/2023,141023,319,7.9
16478920,3/27/2023,245984,775,7.3
16478920,3/27/2023,345789,656,3.7
16478920,3/27/2023,476254,486,3.7
16478920,3/27/2023,741354,319,5.3
16478920,3/27/2023,632148,486,2.8
16478920,3/27/2023,258741,48,7.1
16478920,3/27/2023,963258,624,2.4
16478920,3/27/2023,789654,420,2.3
16478920,3/27/2023,654123,705,5.9
16478920,3/27/2023,123654,623,3.8
16478920,3/27/2023,456987,666,3.6
16478920,3/27/2023,547812,709,3
16478920,3/27/2023,982147,897,4.3
16478920,3/27/2023,854187,608,3.2
16478920,3/27/2023,683192,766,3.3
16478920,3/27/2023,885962,359,2.9
16478920,3/28/2023,125689,631,2
16478920,3/28/2023,127843,407,2.9
16478920,3/28/2023,123491,47,4.6
16478920,3/28/2023,125729,435,6.4
16478920,3/28/2023,127841,877,5.6
16478920,3/28/2023,126234,827,3.5
16478920,3/28/2023,164945,142,2.7
16478920,3/28/2023,134875,745,4.1
16478920,3/28/2023,147853,835,2.3
16478920,3/28/2023,141023,185,2.4
16478920,3/28/2023,245984,268,2.6
16478920,3/28/2023,345789,412,2.9
16478920,3/28/2023,476254,141,7.1
16478920,3/28/2023,741354,86,2.5
16478920,3/28/2023,632148,368,3.6
16478920,3/28/2023,258741,929,6.9
16478920,3/28/2023,963258,934,5.1
16478920,3/28/2023,789654,890,5.3
16478920,3/28/2023,654123,273,3.7
16478920,3/28/2023,123654,344,5.2
16478920,3/28/2023,456987,864,6.2
16478920,3/28/2023,547812,877,6.9
16478920,3/28/2023,982147,859,3.9
16478920,3/28/2023,854187,760,3.4
16478920,3/28/2023,683192,706,3.3
16478920,3/28/2023,885962,177,7.6
16478920,3/29/2023,125689,785,3.7
16478920,3/29/2023,127843,400,3.5
16478920,3/29/2023,123491,242,2.4
16478920,3/29/2023,125729,827,7.2
16478920,3/29/2023,127841,464,6.5
16478920,3/29/2023,126234,79,7.2
16478920,3/29/2023,164945,675,6.7
16478920,3/29/2023,134875,671,6.1
16478920,3/29/2023,147853,126,3.1
16478920,3/29/2023,141023,601,6.5
16478920,3/29/2023,245984,306,5
16478920,3/29/2023,345789,88,3.2
16478920,3/29/2023,476254,195,7.6
16478920,3/29/2023,741354,587,2.3
16478920,3/29/2023,632148,712,3.8
16478920,3/29/2023,258741,74,3.5
16478920,3/29/2023,963258,960,3.3
16478920,3/29/2023,789654,235,5.3
16478920,3/29/2023,654123,12,2.8
16478920,3/29/2023,123654,113,4
16478920,3/29/2023,456987,881,7.7
16478920,3/29/2023,547812,852,6
16478920,3/29/2023,982147,908,3.5
16478920,3/29/2023,854187,553,4.8
16478920,3/29/2023,683192,109,5.6
16478920,3/29/2023,885962,759,3.2
16478920,3/30/2023,125689,442,4.9
16478920,3/30/2023,127843,147,4.6
16478920,3/30/2023,123491,666,3.1
16478920,3/30/2023,125729,169,5.5
16478920,3/30/2023,127841,393,7
16478920,3/30/2023,126234,742,2.6
16478920,3/30/2023,164945,550,3.6
16478920,3/30/2023,134875,332,2.8
16478920,3/30/2023,147853,910,4.2
16478920,3/30/2023,141023,481,7.9
16478920,3/30/2023,245984,64,7.4
16478920,3/30/2023,345789,696,3.7
16478920,3/30/2023,476254,561,7.5
16478920,3/30/2023,741354,25,3.1
16478920,3/30/2023,632148,810,4.1
16478920,3/30/2023,258741,142,5.7
16478920,3/30/2023,963258,316,6.5
16478920,3/30/2023,789654,365,4.4
16478920,3/30/2023,654123,240,3.7
16478920,3/30/2023,123654,522,7.4
16478920,3/30/2023,456987,135,5.9
16478920,3/30/2023,547812,100,3.6
16478920,3/30/2023,982147,103,2.4
16478920,3/30/2023,854187,569,7.3
16478920,3/30/2023,683192,413,3
16478920,3/30/2023,885962,202,2.2
16478920,3/31/2023,125689,273,2.8
16478920,3/31/2023,127843,618,3.2
16478920,3/31/2023,123491,666,2.7
16478920,3/31/2023,125729,822,3.4
16478920,3/31/2023,127841,218,3.9
16478920,3/31/2023,126234,779,4.5
16478920,3/31/2023,164945,149,3.4
16478920,3/31/2023,134875,207,4.8
16478920,3/31/2023,147853,315,6.8
16478920,3/31/2023,141023,276,2.3
16478920,3/31/2023,245984,447,2.5
16478920,3/31/2023,345789,922,4.5
16478920,3/31/2023,476254,415,4
16478920,3/31/2023,741354,204,4.2
16478920,3/31/2023,632148,482,5.6
16478920,3/31/2023,258741,966,3.8
16478920,3/31/2023,963258,789,3.5
16478920,3/31/2023,789654,324,3.7
16478920,3/31/2023,654123,791,7.4
16478920,3/31/2023,123654,449,7.5
16478920,3/31/2023,456987,72,2.4
16478920,3/31/2023,547812,844,6.6
16478920,3/31/2023,982147,903,6.5
16478920,3/31/2023,854187,698,7.1
16478920,3/31/2023,683192,44,3.8
16478920,3/31/2023,885962,37,6.8
16478920,4/3/2023,125689,51,3.9
16478920,4/3/2023,127843,643,6.4
16478920,4/3/2023,123491,133,2.1
16478920,4/3/2023,125729,778,5.6
16478920,4/3/2023,127841,70,2.1
16478920,4/3/2023,126234,57,2
16478920,4/3/2023,164945,902,2.1
16478920,4/3/2023,134875,646,4.5
16478920,4/3/2023,147853,358,6
16478920,4/3/2023,141023,647,3
16478920,4/3/2023,245984,330,2.7
16478920,4/3/2023,345789,782,2
16478920,4/3/2023,476254,449,2.6
16478920,4/3/2023,741354,51,3.9
16478920,4/3/2023,632148,374,7.7
16478920,4/3/2023,258741,256,2
16478920,4/3/2023,963258,323,2.7
16478920,4/3/2023,789654,538,5.8
16478920,4/3/2023,654123,258,5.6
16478920,4/3/2023,123654,821,3.2
16478920,4/3/2023,456987,945,2.5
16478920,4/3/2023,547812,249,4.1
16478920,4/3/2023,982147,963,7.8
16478920,4/3/2023,854187,369,2.2
16478920,4/3/2023,683192,469,4
16478920,4/3/2023,885962,960,6.1
16478920,4/4/2023,125689,664,6.6
16478920,4/4/2023,127843,277,6.6
16478920,4/4/2023,123491,198,5.4
16478920,4/4/2023,125729,828,7.8
16478920,4/4/2023,127841,20,3.3
16478920,4/4/2023,126234,655,2.8
16478920,4/4/2023,164945,296,3.2
16478920,4/4/2023,134875,148,2.3
16478920,4/4/2023,147853,619,3.8
16478920,4/4/2023,141023,153,6.7
16478920,4/4/2023,245984,689,2.5
16478920,4/4/2023,345789,907,5.1
16478920,4/4/2023,476254,761,3.2
16478920,4/4/2023,741354,441,3
16478920,4/4/2023,632148,757,5.3
16478920,4/4/2023,258741,727,4.2
16478920,4/4/2023,963258,266,4.4
16478920,4/4/2023,789654,937,7.7
16478920,4/4/2023,654123,766,3.3
16478920,4/4/2023,123654,504,3.1
16478920,4/4/2023,456987,144,4.4
16478920,4/4/2023,547812,169,6.6
16478920,4/4/2023,982147,126,2.8
16478920,4/4/2023,854187,948,7.8
16478920,4/4/2023,683192,428,6.5
16478920,4/4/2023,885962,925,5.5
16478920,4/5/2023,125689,98,6.2
16478920,4/5/2023,127843,756,7.7
16478920,4/5/2023,123491,233,5.8
16478920,4/5/2023,125729,441,3.2
16478920,4/5/2023,127841,401,2.9
16478920,4/5/2023,126234,970,3.9
16478920,4/5/2023,164945,160,6
16478920,4/5/2023,134875,90,3.5
16478920,4/5/2023,147853,680,3.8
16478920,4/5/2023,141023,206,4.6
16478920,4/5/2023,245984,259,4.1
16478920,4/5/2023,345789,864,2.1
16478920,4/5/2023,476254,74,2
16478920,4/5/2023,741354,438,2.1
16478920,4/5/2023,632148,112,3.7
16478920,4/5/2023,258741,916,4.4
16478920,4/5/2023,963258,327,2.7
16478920,4/5/2023,789654,856,3
16478920,4/5/2023,654123,639,3.6
16478920,4/5/2023,123654,793,2.9
16478920,4/5/2023,456987,448,6.2
16478920,4/5/2023,547812,526,3.3
16478920,4/5/2023,982147,847,7.4
16478920,4/5/2023,854187,826,4.4
16478920,4/5/2023,683192,676,7.1
16478920,4/5/2023,885962,210,3.8
16478920,4/6/2023,125689,109,3.6
16478920,4/6/2023,127843,897,7.3
16478920,4/6/2023,123491,890,4.4
16478920,4/6/2023,125729,199,6.3
16478920,4/6/2023,127841,38,7.5
16478920,4/6/2023,126234,713,7.4
16478920,4/6/2023,164945,183,2.2
16478920,4/6/2023,134875,102,3.4
16478920,4/6/2023,147853,124,3
16478920,4/6/2023,141023,802,3.2
16478920,4/6/2023,245984,781,4.2
16478920,4/6/2023,345789,422,4.7
16478920,4/6/2023,476254,641,3.2
16478920,4/6/2023,741354,355,3.6
16478920,4/6/2023,632148,508,6.2
16478920,4/6/2023,258741,515,2.4
16478920,4/6/2023,963258,62,3.2
16478920,4/6/2023,789654,314,2.2
16478920,4/6/2023,654123,595,3.9
16478920,4/6/2023,123654,851,2.2
16478920,4/6/2023,456987,441,3.9
16478920,4/6/2023,547812,894,2.5
16478920,4/6/2023,982147,926,2.1
16478920,4/6/2023,854187,548,2.2
16478920,4/6/2023,683192,226,3.3
16478920,4/6/2023,885962,537,5.2
16478920,4/7/2023,125689,220,2.2
16478920,4/7/2023,127843,662,7.6
16478920,4/7/2023,123491,88,5.6
16478920,4/7/2023,125729,0,3.8
16478920,4/7/2023,127841,316,3.2
16478920,4/7/2023,126234,320,3.6
16478920,4/7/2023,164945,562,5.8
16478920,4/7/2023,134875,641,4.4
16478920,4/7/2023,147853,653,3.8
16478920,4/7/2023,141023,343,6.3
16478920,4/7/2023,245984,992,5.7
16478920,4/7/2023,345789,154,2.9
16478920,4/7/2023,476254,571,4.8
16478920,4/7/2023,741354,492,5.9
16478920,4/7/2023,632148,35,7.4
16478920,4/7/2023,258741,851,5.7
16478920,4/7/2023,963258,778,7.9
16478920,4/7/2023,789654,280,2.3
16478920,4/7/2023,654123,615,4.2
16478920,4/7/2023,123654,947,6.2
16478920,4/7/2023,456987,33,5.2
16478920,4/7/2023,547812,79,6.1
16478920,4/7/2023,982147,515,4.5
16478920,4/7/2023,854187,453,2.7
16478920,4/7/2023,683192,867,7.7
16478920,4/7/2023,885962,849,4.9
16478920,4/10/2023,125689,302,3.7
16478920,4/10/2023,127843,837,7.2
16478920,4/10/2023,123491,976,6.3
16478920,4/10/2023,125729,101,2.3
16478920,4/10/2023,127841,688,6.1
16478920,4/10/2023,126234,441,3.8
16478920,4/10/2023,164945,186,3.1
16478920,4/10/2023,134875,741,7.2
16478920,4/10/2023,147853,329,7.6
16478920,4/10/2023,141023,912,4.4
16478920,4/10/2023,245984,232,4.7
16478920,4/10/2023,345789,744,2.6
16478920,4/10/2023,476254,675,3.7
16478920,4/10/2023,741354,510,5
16478920,4/10/2023,632148,374,2.4
16478920,4/10/2023,258741,414,7.3
16478920,4/10/2023,963258,989,3.5
16478920,4/10/2023,789654,441,5.7
16478920,4/10/2023,654123,685,2.4
16478920,4/10/2023,123654,885,3.2
16478920,4/10/2023,456987,765,3.6
16478920,4/10/2023,547812,763,7.4
16478920,4/10/2023,982147,339,2.7
16478920,4/10/2023,854187,459,3.3
16478920,4/10/2023,683192,54,6.9
16478920,4/10/2023,885962,305,5.3
16478920,4/11/2023,125689,23,2.6
16478920,4/11/2023,127843,900,5.9
16478920,4/11/2023,123491,116,4.3
16478920,4/11/2023,125729,587,3.5
16478920,4/11/2023,127841,511,4.2
16478920,4/11/2023,126234,707,4.7
16478920,4/11/2023,164945,150,3.6
16478920,4/11/2023,134875,722,3.5
16478920,4/11/2023,147853,703,3.5
16478920,4/11/2023,141023,339,3.8
16478920,4/11/2023,245984,655,3
16478920,4/11/2023,345789,943,3.6
16478920,4/11/2023,476254,940,7.8
16478920,4/11/2023,741354,744,4.3
16478920,4/11/2023,632148,103,2.1
16478920,4/11/2023,258741,756,3.4
16478920,4/11/2023,963258,231,5
16478920,4/11/2023,789654,602,3.2
16478920,4/11/2023,654123,653,7.8
16478920,4/11/2023,123654,975,7.6
16478920,4/11/2023,456987,565,5.7
16478920,4/11/2023,547812,411,2.4
16478920,4/11/2023,982147,457,5.3
16478920,4/11/2023,854187,790,5
16478920,4/11/2023,683192,308,6.4
16478920,4/11/2023,885962,723,3.4
16478920,4/12/2023,125689,508,7.7
16478920,4/12/2023,127843,467,3.7
16478920,4/12/2023,123491,391,4
16478920,4/12/2023,125729,74,2.2
16478920,4/12/2023,127841,327,7.4
16478920,4/12/2023,126234,366,6.8
16478920,4/12/2023,164945,592,3.2
16478920,4/12/2023,134875,383,2.5
16478920,4/12/2023,147853,981,3.3
16478920,4/12/2023,141023,152,5.3
16478920,4/12/2023,245984,596,5.7
16478920,4/12/2023,345789,678,5.2
16478920,4/12/2023,476254,567,3.2
16478920,4/12/2023,741354,368,5.2
16478920,4/12/2023,632148,848,2.8
16478920,4/12/2023,258741,488,5.1
16478920,4/12/2023,963258,313,5.4
16478920,4/12/2023,789654,299,2.3
16478920,4/12/2023,654123,653,7.9
16478920,4/12/2023,123654,305,2.9
16478920,4/12/2023,456987,130,3.5
16478920,4/12/2023,547812,572,4.5
16478920,4/12/2023,982147,953,7.9
16478920,4/12/2023,854187,269,3.9
16478920,4/12/2023,683192,19,3.9
16478920,4/12/2023,885962,556,6.7
16478920,4/13/2023,125689,659,3.2
16478920,4/13/2023,127843,466,7.4
16478920,4/13/2023,123491,917,7
16478920,4/13/2023,125729,876,5.9
16478920,4/13/2023,127841,995,3.8
16478920,4/13/2023,126234,937,7.6
16478920,4/13/2023,164945,53,5.2
16478920,4/13/2023,134875,890,2.4
16478920,4/13/2023,147853,790,4.7
16478920,4/13/2023,141023,238,3.8
16478920,4/13/2023,245984,43,3.5
16478920,4/13/2023,345789,338,6.3
16478920,4/13/2023,476254,76,7.6
16478920,4/13/2023,741354,812,3
16478920,4/13/2023,632148,998,3.1
16478920,4/13/2023,258741,910,6.9
16478920,4/13/2023,963258,16,6.3
16478920,4/13/2023,789654,542,2.7
16478920,4/13/2023,654123,382,3.9
16478920,4/13/2023,123654,730,6.1
16478920,4/13/2023,456987,50,4.2
16478920,4/13/2023,547812,772,4.8
16478920,4/13/2023,982147,187,7.8
16478920,4/13/2023,854187,356,7.6
16478920,4/13/2023,683192,779,5.2
16478920,4/13/2023,885962,332,4.2
16478920,4/14/2023,125689,457,2.1
16478920,4/14/2023,127843,815,7.8
16478920,4/14/2023,123491,688,5.7
16478920,4/14/2023,125729,881,3.1
16478920,4/14/2023,127841,858,2.4
16478920,4/14/2023,126234,798,7.9
16478920,4/14/2023,164945,582,3.9
16478920,4/14/2023,134875,226,4.8
16478920,4/14/2023,147853,569,7.8
16478920,4/14/2023,141023,754,2.8
16478920,4/14/2023,245984,654,7
16478920,4/14/2023,345789,737,2
16478920,4/14/2023,476254,26,3.2
16478920,4/14/2023,741354,487,5.8
16478920,4/14/2023,632148,935,3.6
16478920,4/14/2023,258741,163,4.8
16478920,4/14/2023,963258,326,3.8
16478920,4/14/2023,789654,574,6.4
16478920,4/14/2023,654123,715,3.3
16478920,4/14/2023,123654,259,4.2
16478920,4/14/2023,456987,236,4.8
16478920,4/14/2023,547812,497,3.3
16478920,4/14/2023,982147,94,7.5
16478920,4/14/2023,854187,509,3.8
16478920,4/14/2023,683192,694,5.8
16478920,4/14/2023,885962,816,2.8
16478920,4/17/2023,125689,482,2.8
16478920,4/17/2023,127843,689,7.5
16478920,4/17/2023,123491,859,2.6
16478920,4/17/2023,125729,103,2.4
16478920,4/17/2023,127841,453,2.8
16478920,4/17/2023,126234,171,6.5
16478920,4/17/2023,164945,887,3.2
16478920,4/17/2023,134875,836,7.3
16478920,4/17/2023,147853,563,2
16478920,4/17/2023,141023,574,2.5
16478920,4/17/2023,245984,693,2.5
16478920,4/17/2023,345789,572,7
16478920,4/17/2023,476254,322,2.7
16478920,4/17/2023,741354,474,4.4
16478920,4/17/2023,632148,61,3.6
16478920,4/17/2023,258741,291,5.9
16478920,4/17/2023,963258,722,3.6
16478920,4/17/2023,789654,585,3.3
16478920,4/17/2023,654123,917,2.6
16478920,4/17/2023,123654,544,3.5
16478920,4/17/2023,456987,6,3.4
16478920,4/17/2023,547812,33,2.2
16478920,4/17/2023,982147,672,6.7
16478920,4/17/2023,854187,134,2.6
16478920,4/17/2023,683192,627,6.4
16478920,4/17/2023,885962,88,6.5
16478920,4/18/2023,125689,317,2.8
16478920,4/18/2023,127843,519,3.8
16478920,4/18/2023,123491,459,5.2
16478920,4/18/2023,125729,246,3.6
16478920,4/18/2023,127841,256,2.4
16478920,4/18/2023,126234,570,3.4
16478920,4/18/2023,164945,681,3.7
16478920,4/18/2023,134875,420,2
16478920,4/18/2023,147853,138,3.4
16478920,4/18/2023,141023,572,3.9
16478920,4/18/2023,245984,860,3
16478920,4/18/2023,345789,587,5.2
16478920,4/18/2023,476254,843,3.8
16478920,4/18/2023,741354,156,3.9
16478920,4/18/2023,632148,217,3.3
16478920,4/18/2023,258741,103,3.3
16478920,4/18/2023,963258,482,6.5
16478920,4/18/2023,789654,179,5.8
16478920,4/18/2023,654123,719,3.6
16478920,4/18/2023,123654,541,6.8
16478920,4/18/2023,456987,830,3.9
16478920,4/18/2023,547812,183,3.5
16478920,4/18/2023,982147,986,2.6
16478920,4/18/2023,854187,730,4.7
16478920,4/18/2023,683192,850,4.7
16478920,4/18/2023,885962,853,5.4
16478920,4/19/2023,125689,511,3.3
16478920,4/19/2023,127843,895,2.9
16478920,4/19/2023,123491,815,3.8
16478920,4/19/2023,125729,932,6
16478920,4/19/2023,127841,350,6.5
16478920,4/19/2023,126234,916,6.6
16478920,4/19/2023,164945,744,6.5
16478920,4/19/2023,134875,837,5.1
16478920,4/19/2023,147853,393,2
16478920,4/19/2023,141023,373,5.3
16478920,4/19/2023,245984,471,3.9
16478920,4/19/2023,345789,717,5.1
16478920,4/19/2023,476254,660,7.7
16478920,4/19/2023,741354,592,2.2
16478920,4/19/2023,632148,283,4.8
16478920,4/19/2023,258741,806,3
16478920,4/19/2023,963258,455,6.9
16478920,4/19/2023,789654,412,2
16478920,4/19/2023,654123,665,3.9
16478920,4/19/2023,123654,757,2.5
16478920,4/19/2023,456987,33,5.6
16478920,4/19/2023,547812,354,2.7
16478920,4/19/2023,982147,253,3.8
16478920,4/19/2023,854187,673,6.1
16478920,4/19/2023,683192,992,4.6
16478920,4/19/2023,885962,517,4.4
16478920,4/20/2023,125689,16,3.1
16478920,4/20/2023,127843,248,2.1
16478920,4/20/2023,123491,481,2.5
16478920,4/20/2023,125729,132,3.7
16478920,4/20/2023,127841,976,2.5
16478920,4/20/2023,126234,529,3
16478920,4/20/2023,164945,132,7.4
16478920,4/20/2023,134875,65,6
16478920,4/20/2023,147853,398,3.7
16478920,4/20/2023,141023,135,4.5
16478920,4/20/2023,245984,39,5.2
16478920,4/20/2023,345789,929,4.9
16478920,4/20/2023,476254,354,4.9
16478920,4/20/2023,741354,845,3.6
16478920,4/20/2023,632148,42,2.9
16478920,4/20/2023,258741,382,2.7
16478920,4/20/2023,963258,729,2.7
16478920,4/20/2023,789654,849,2.5
16478920,4/20/2023,654123,413,3
16478920,4/20/2023,123654,790,2.5
16478920,4/20/2023,456987,141,2.7
16478920,4/20/2023,547812,740,3.6
16478920,4/20/2023,982147,409,8
16478920,4/20/2023,854187,889,4.9
16478920,4/20/2023,683192,746,7.4
16478920,4/20/2023,885962,419,2.5
16478920,4/21/2023,125689,457,6.9
16478920,4/21/2023,127843,638,5.3
16478920,4/21/2023,123491,427,3.9
16478920,4/21/2023,125729,568,3.3
16478920,4/21/2023,127841,21,4.4
16478920,4/21/2023,126234,315,7.6
16478920,4/21/2023,164945,299,2.6
16478920,4/21/2023,134875,408,2.5
16478920,4/21/2023,147853,983,4.7
16478920,4/21/2023,141023,778,4.1
16478920,4/21/2023,245984,114,2.6
16478920,4/21/2023,345789,340,7.8
16478920,4/21/2023,476254,163,3.8
16478920,4/21/2023,741354,789,5.4
16478920,4/21/2023,632148,818,2
16478920,4/21/2023,258741,855,5.3
16478920,4/21/2023,963258,260,5.1
16478920,4/21/2023,789654,508,3.1
16478920,4/21/2023,654123,784,6
16478920,4/21/2023,123654,707,7.5
16478920,4/21/2023,456987,126,6.6
16478920,4/21/2023,547812,436,3.8
16478920,4/21/2023,982147,857,3.8
16478920,4/21/2023,854187,853,5
16478920,4/21/2023,683192,620,5.2
16478920,4/21/2023,885962,439,2.9
16478920,4/24/2023,125689,375,5.5
16478920,4/24/2023,127843,477,4.9
16478920,4/24/2023,123491,533,4.1
16478920,4/24/2023,125729,747,2.3
16478920,4/24/2023,127841,992,6
16478920,4/24/2023,126234,861,7.2
16478920,4/24/2023,164945,928,3.5
16478920,4/24/2023,134875,229,6.5
16478920,4/24/2023,147853,158,5.9
16478920,4/24/2023,141023,597,2.4
